postalCode,Count_res,zip_x,pcapita,zip_y,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,all_county_weights,imprecise,military,timezone,densitycountratio,selection_index
92101,43,92101,1.3000900948369507,92101,32.8101,-117.03278999999999,San Diego,CA,California,True,,23057,1300.8,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.32703161441987344,0.9730584804170772
92109,43,92109,0.7433988687628112,92109,32.99935,-117.07179,San Diego,CA,California,True,,47490,1638.9,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.323064473298983,0.4203343954638282
94110,39,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.2971145523583708,1.2303419948171874
94110,2,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,0.538718613218068,2.0661751603936263
94110,2,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,0.538718613218068,2.0661751603936263
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
94110,1,94110,1.5274565471755583,94110,37.72215,-122.48486000000001,San Francisco,CA,California,True,,28129,3492.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.4197319499067467,2.947188497082305
89109,37,89109,0.8538184616449579,89109,36.10099,-115.37588000000001,Las Vegas,NV,Nevada,True,,24144,204.4,32003,Clark,{'32003':100},False,False,America/Los_Angeles,-0.33950744665823873,0.5143110149867192
80202,29,80202,2.583483666184726,80202,39.7338,-104.9166,Denver,CO,Colorado,True,,33529,2472.2,8031,Denver,"{'08005':0.72,'08031':99.28}",False,False,America/Denver,-0.2992830303376048,2.284200635847121
90028,28,90028,-0.10877204510597262,90028,34.10747,-118.36528,Los Angeles,CA,California,True,,48581,3242.8,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.2838610664002796,-0.3926331115062522
90028,1,90028,-0.10877204510597262,90028,34.10747,-118.36528,Los Angeles,CA,California,True,,48581,3242.8,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,1.2938476744986631,1.1850756293926905
90028,1,90028,-0.10877204510597262,90028,34.10747,-118.36528,Los Angeles,CA,California,True,,48581,3242.8,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,1.2938476744986631,1.1850756293926905
90028,1,90028,-0.10877204510597262,90028,34.10747,-118.36528,Los Angeles,CA,California,True,,48581,3242.8,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,1.2938476744986631,1.1850756293926905
92054,28,92054,-0.21665325654255269,92054,33.16431,-117.2403,Vista,CA,California,True,,27404,1191.8,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.3208190751122721,-0.5374723316548248
60647,28,60647,0.260683330530898,60647,41.96425,-87.81624000000001,Harwood Heights,IL,Illinois,True,,23134,3020.0,17031,Cook,{'17031':100},False,False,America/Chicago,-0.2878758125441274,-0.027192482013229435
92627,27,92627,-0.06217461428378592,92627,33.42989,-117.60933,San Clemente,CA,California,True,,34464,1673.9,6059,Orange,"{'06059':99.22,'06073':0.78}",False,False,America/Los_Angeles,-0.31101472813095493,-0.37318934241474083
92037,24,92037,2.6789147210073363,92037,32.997370000000004,-117.25844,Solana Beach,CA,California,True,,12056,1314.3,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.31466451252056993,2.3642502084867663
92037,1,92037,2.6789147210073363,92037,32.997370000000004,-117.25844,Solana Beach,CA,California,True,,12056,1314.3,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,0.32083033933036875,2.999745060337705
92110,24,92110,-0.021258322887391122,92110,32.964859999999994,-117.12603,San Diego,CA,California,True,,51536,1415.6,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.3125349071266423,-0.3337932300140334
93101,22,93101,-0.1853465520472314,93101,36.04214,-119.52774,Corcoran,CA,California,True,,26079,94.9,6031,Kings,"{'06031':99.41,'06107':0.59}",False,False,America/Los_Angeles,-0.3401182946609501,-0.5254648467081815
90405,22,90405,1.9007194949807789,90405,33.942479999999996,-117.95133,La Habra,CA,California,True,,67619,1878.6,6059,Orange,"{'06037':8.92,'06059':91.08}",False,False,America/Los_Angeles,-0.2992110652848527,1.601508429695926
60657,21,60657,2.1513544439037466,60657,41.11084,-87.89814,Kankakee,IL,Illinois,True,,37157,149.8,17091,Kankakee,{'17091':100},False,False,America/Chicago,-0.33869562728659874,1.812658816617148
90401,21,90401,2.2197698676271127,90401,33.846109999999996,-118.01168999999999,Buena Park,CA,California,True,,45113,2723.9,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.27685027690432024,1.9429195907227925
92651,21,92651,3.387062706666949,92651,33.620090000000005,-117.61231000000001,Rancho Santa Margarita,CA,California,True,,43792,1550.6,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.30503999354451583,3.0820227131224334
90802,21,90802,0.09725991555918229,90802,34.14074,-117.95671000000002,Duarte,CA,California,True,,26074,1430.0,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.3079375302587471,-0.2106776146995648
90069,20,90069,2.922055400900536,90069,34.01879,-118.39182,Culver City,CA,California,True,,15149,2777.2,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.2722334389689414,2.6498219619315946
60654,19,60654,3.8789043305722086,60654,41.83783,-87.76014,Cicero,IL,Illinois,True,,84573,4266.2,17031,Cook,{'17031':100},False,False,America/Chicago,-0.22900551436904623,3.6498988162031623
91910,19,91910,-0.4772604182873893,91910,32.62627,-116.61006,Potrero,CA,California,True,,1118,12.8,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.34195481866621813,-0.8192152369536074
85251,19,85251,0.8774495841501135,85251,33.33718,-111.93425,Tempe,AZ,Arizona,True,,16479,819.4,4013,Maricopa,{'04013':100},False,False,America/Phoenix,-0.320535504976911,0.5569140791732026
60622,19,60622,1.223999089123419,60622,41.77576,-87.66911999999999,Chicago,IL,Illinois,True,,40916,4038.1,17031,Cook,{'17031':100},False,False,America/Chicago,-0.23506272420357507,0.9889363649198438
91942,19,91942,-0.1706602022550247,91942,32.779090000000004,-116.8789,El Cajon,CA,California,True,,42598,593.1,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.32654491569832206,-0.49720511795334676
91942,1,91942,-0.1706602022550247,91942,32.779090000000004,-116.8789,El Cajon,CA,California,True,,42598,593.1,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.04304837579712603,-0.21370857805215074
10003,19,10003,3.4300943159346495,10003,40.7318,-73.98911,New York,NY,New York,True,,56024,37524.3,36061,New York,{'36061':100},False,False,America/New_York,0.6541654211756407,4.0842597371102904
92103,18,92103,1.283590615440768,92103,32.89918,-117.20233,San Diego,CA,California,True,,4179,131.7,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.3386031271510283,0.9449874882897396
33139,18,33139,1.3448139584016956,33139,25.70222,-80.29779,Miami,FL,Florida,True,,31407,1535.9,12086,Miami-Dade,{'12086':100},False,False,America/New_York,-0.2992429179486166,1.045571040453079
3801,18,3801,0.8147757375060051,3801,43.07292,-70.8052,Portsmouth,NH,New Hampshire,True,,21532,349.7,33015,Rockingham,{'33015':100},False,False,America/New_York,-0.3324925121345593,0.48228322537144575
10011,18,10011,4.824814044966559,10011,40.74187,-74.00052,New York,NY,New York,True,,50984,29744.0,36061,New York,{'36061':100},False,False,America/New_York,0.4914398318039475,5.3162538767705065
94103,18,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.26761347765236154,1.026976790719195
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
94103,1,94103,1.2945902683715564,94103,37.73082,-122.38462,San Francisco,CA,California,True,,33996,2664.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,1.0019677012578758,2.2965579696294323
92663,18,92663,2.125305815259956,92663,33.76591,-117.8822,Santa Ana,CA,California,True,,36457,3979.4,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.23075077211035064,1.8945550431496054
90292,18,90292,2.629839346393049,90292,33.88491,-118.33033,Torrance,CA,California,True,,0,0.0,6037,Los Angeles,{'06037':0},False,False,America/Los_Angeles,-0.3422947234706108,2.287544622922438
90277,17,90277,1.7427354688209915,90277,33.8334,-118.31426,Torrance,CA,California,True,,43180,2964.5,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.25431077098982235,1.488424697831169
80211,17,80211,0.8697135645064821,80211,39.85544,-104.95738999999999,Denver,CO,Colorado,True,,49598,1503.3,8001,Adams,{'08001':100},False,False,America/Denver,-0.2976780003252678,0.5720355641812143
92802,17,92802,-0.8355348280330738,92802,33.924659999999996,-117.55168,Norco,CA,California,True,,27198,750.4,6065,Riverside,{'06065':100},False,False,America/Los_Angeles,-0.3200234608827937,-1.1555582889158675
96150,17,96150,-0.1912694420868868,96150,19.62925,-155.89767,Holualoa,HI,Hawaii,True,,3592,17.7,15001,Hawaii,{'15001':100},False,False,Pacific/Honolulu,-0.34176940184507193,-0.5330388439319587
92821,17,92821,0.3628229648882203,92821,33.79602,-117.78663999999999,Orange,CA,California,True,,37184,1550.9,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.2962652709820107,0.06655769390620958
90650,17,90650,-0.8050742506862747,90650,33.74507,-118.31012,San Pedro,CA,California,True,,21115,2379.3,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.27167903173927666,-1.0767532824255515
92648,17,92648,1.3899608855407013,92648,33.63389,-117.58963,Trabuco Canyon,CA,California,True,,32611,556.8,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.3257693516570493,1.064191533883652
91101,17,91101,0.4164311635124481,91101,34.12274,-118.75726999999999,Agoura Hills,CA,California,True,,25488,288.6,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.3337293098474178,0.0827018536650303
92008,17,92008,0.6784283912869997,92008,33.27378,-117.43099,Oceanside,CA,California,True,,40375,1303.2,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.30361680582076644,0.3748115854662333
91710,16,91710,-0.6808144351604435,91710,34.16084,-117.77278000000001,La Verne,CA,California,True,,33249,508.5,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.3262596147419007,-1.0070740499023443
80302,16,80302,0.28286394935287273,80302,39.780229999999996,-105.49496,Central City,CO,Colorado,True,,822,21.7,8047,Gilpin,{'08047':100},False,False,America/Denver,-0.3416104326949706,-0.058746483342097866
80302,1,80302,0.28286394935287273,80302,39.780229999999996,-105.49496,Central City,CO,Colorado,True,,822,21.7,8047,Gilpin,{'08047':100},False,False,America/Denver,-0.3313460710603686,-0.048482121707495884
92123,16,92123,0.08033737258873835,92123,32.55402,-117.04239,San Ysidro,CA,California,True,,29429,2242.8,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.2715699607238046,-0.19123258813506627
92647,16,92647,-0.03382935480829233,92647,33.684670000000004,-117.52656999999999,Trabuco Canyon,CA,California,True,,494,12.7,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.34189423992910706,-0.37572359473739936
90254,16,90254,3.2586931307054385,90254,33.95033,-118.43721000000001,Playa Del Rey,CA,California,True,,12132,1638.6,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.29062288637549905,2.9680702443299394
90291,16,90291,2.2376594130530107,90291,33.80887,-118.34801999999999,Torrance,CA,California,True,,36678,2444.3,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.26521583209286054,1.9724435809601502
91502,16,91502,-0.4186358944254942,91502,34.12853,-117.71561000000001,Claremont,CA,California,True,,35705,918.3,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.31333692534755386,-0.7319728197730481
91502,1,91502,-0.4186358944254942,91502,34.12853,-117.71561000000001,Claremont,CA,California,True,,35705,918.3,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,0.12103004649830006,-0.29760584792719413
10016,16,10016,3.2863131383393416,10016,40.74517,-73.97834,New York,NY,New York,True,,54183,39315.3,36061,New York,{'36061':100},False,False,America/New_York,0.8974793378899687,4.183792476229311
48104,16,48104,0.268661100788393,48104,42.31257,-84.03873,Chelsea,MI,Michigan,True,,12552,55.2,26161,Washtenaw,{'26161':100},False,False,America/Detroit,-0.34055403910124044,-0.07189293831284743
60614,15,60614,2.393588558994958,60614,42.009029999999996,-87.66963,Chicago,IL,Illinois,True,,50139,11355.1,17031,Cook,{'17031':100},False,False,America/Chicago,0.03965010904410697,2.433238668039065
90640,15,90640,-0.7297084968143333,90640,33.733340000000005,-118.27431999999999,San Pedro,CA,California,True,,59662,2515.4,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.25768569037468725,-0.9873941871890205
90640,1,90640,-0.7297084968143333,90640,33.733340000000005,-118.27431999999999,San Pedro,CA,California,True,,59662,2515.4,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,0.9268407729682419,0.1971322761539086
92780,15,92780,-0.3081558638898817,92780,33.76398,-117.93144,Garden Grove,CA,California,True,,45214,4485.0,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.1914354114585185,-0.4995912753484002
95020,15,95020,-0.027966902422102823,95020,36.97258,-121.99009,Santa Cruz,CA,California,True,,36079,2760.3,6087,Santa Cruz,{'06087':100},False,False,America/Los_Angeles,-0.24944813284698128,-0.2774150352690841
92376,15,92376,-1.0946310484412636,92376,34.14457,-117.3013,San Bernardino,CA,California,True,,28873,2359.3,6071,San Bernardino,{'06071':100},False,False,America/Los_Angeles,-0.26293633443379266,-1.3575673828750563
20009,15,20009,2.406461779183189,20009,38.97704,-77.03195,Washington,DC,District of Columbia,True,,13414,2287.8,11001,District of Columbia,{'11001':100},False,False,America/New_York,-0.2653413379586231,2.1411204412245657
92108,15,92108,0.48702234276058565,92108,33.0198,-117.12385,San Diego,CA,California,True,,39337,688.3,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.3191427804476625,0.16787956231292317
86336,15,86336,0.40301400444302465,86336,35.69303,-113.61062,Peach Springs,AZ,Arizona,True,,1490,0.7,4015,Mohave,"{'04015':93.83,'04025':6.17}",False,False,America/Phoenix,-0.3422711779815565,0.06074282646146817
92626,14,92626,0.36632834878924087,92626,33.62365,-117.93046000000001,Newport Beach,CA,California,True,,21649,2525.7,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.2512709861679492,0.11505736262129168
10019,14,10019,3.6510543770058743,10019,40.7657,-73.98706,New York,NY,New York,True,,42870,23754.2,36061,New York,{'36061':100},False,False,America/New_York,0.5137832195293038,4.164837596535178
60607,14,60607,1.202422846836103,60607,41.74373,-87.60549,Chicago,IL,Illinois,True,,63825,4092.5,17031,Cook,{'17031':100},False,False,America/Chicago,-0.19480505925429742,1.0076177875818055
60618,14,60618,0.19492716356003015,60618,41.99475,-87.81316,Chicago,IL,Illinois,True,,28641,2971.5,17031,Cook,{'17031':100},False,False,America/Chicago,-0.23520479378978607,-0.04027763022975592
92870,14,92870,0.005878183518785046,92870,34.52395,-119.27429,Ojai,CA,California,True,,20589,29.5,6111,Ventura,{'06111':100},False,False,America/Los_Angeles,-0.3412315725617821,-0.33535338904299705
92024,14,92024,1.473243972016672,92024,32.98404,-117.01933000000001,Poway,CA,California,True,,47904,451.6,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.3260195048120678,1.1472244672046041
91786,14,91786,-0.5450714654760968,91786,32.60876,-116.7198,Dulzura,CA,California,True,,992,10.5,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.34191631382509546,-0.8869877793011922
29928,14,29928,1.7446090360784334,29928,32.38324,-80.69508,Port Royal,SC,South Carolina,True,,3685,620.1,45013,Beaufort,{'45013':100},False,False,America/New_York,-0.319946930976894,1.4246621051015396
85281,14,85281,-0.9026206233801908,85281,33.535509999999995,-112.37668000000001,Luke Air Force Base,AZ,Arizona,True,,1485,167.1,4013,Maricopa,{'04013':100},False,False,America/Phoenix,-0.336272604254839,-1.2388932276350297
92591,14,92591,-0.16123192831434882,92591,33.64788,-117.92043999999999,Costa Mesa,CA,California,True,,61510,3725.5,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.208031377340403,-0.36926330565475185
95112,14,95112,-0.2616793083746267,95112,37.3871,-121.89743999999999,San Jose,CA,California,True,,28565,1890.7,6085,Santa Clara,{'06085':100},False,False,America/Los_Angeles,-0.27415575996815905,-0.5358350683427857
90266,14,90266,3.3530967454191294,90266,34.01546,-118.49255,Santa Monica,CA,California,True,,6722,3058.2,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.2320802112882456,3.121016534130884
91105,14,91105,2.3399803603707308,91105,34.22466,-118.6325,Canoga Park,CA,California,True,,50231,2062.1,6037,Los Angeles,"{'06037':99.52,'06111':0.48}",False,False,America/Los_Angeles,-0.26797867299279526,2.0720016873779357
94559,14,94559,0.1520164295992616,94559,37.706379999999996,-122.12523999999999,San Leandro,CA,California,True,,38558,3316.5,6001,Alameda,{'06001':100},False,False,America/Los_Angeles,-0.2227713340085697,-0.0707549044093081
90245,14,90245,0.8351432267240038,90245,33.87325,-118.37037,Redondo Beach,CA,California,True,,40071,4293.5,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.18756121746871918,0.6475820092552846
95008,14,95008,1.1712974553011792,95008,36.52513,-120.96136000000001,Paicines,CA,California,True,,639,0.3,6069,San Benito,{'06069':100},False,False,America/Los_Angeles,-0.3422839117664532,0.8290135435347261
85004,13,85004,-0.16364943445298366,85004,33.735459999999996,-112.03346,Phoenix,AZ,Arizona,True,,22898,313.8,4013,Maricopa,{'04013':100},False,False,America/Phoenix,-0.33011575457187275,-0.49376518902485644
97223,13,97223,0.11853396957916895,97223,44.902609999999996,-122.90736000000001,Salem,OR,Oregon,True,,24355,171.1,41047,Marion,{'41047':100},False,False,America/Los_Angeles,-0.33565411933238876,-0.2171201497532198
87109,13,87109,-0.25116315667156514,87109,35.61012,-108.51293999999999,Church Rock,NM,New Mexico,True,,4208,8.4,35031,McKinley,{'35031':100},False,False,America/Denver,-0.3419687090067822,-0.5931318656783473
91362,13,91362,1.3752745357484946,91362,34.200520000000004,-118.29583000000001,Burbank,CA,California,True,,20849,2029.0,6037,Los Angeles,{'06037':100},False,False,America/Los_Angeles,-0.2635467059577383,1.1117278297907562
89502,13,89502,-0.762707455606699,89502,41.24908,-115.75891999999999,Elko,NV,Nevada,True,,23298,5.2,32007,Elko,{'32007':100},False,False,America/Los_Angeles,-0.34209290499300266,-1.1048003605997017
87110,13,87110,-0.2875466240580196,87110,35.42263,-108.32303,Continental Divide,NM,New Mexico,True,,579,4.5,35031,McKinley,{'35031':100},False,False,America/Denver,-0.34212007286498836,-0.629666696923008
94107,13,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.3215966861420672,2.9026469820878247
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
94107,1,94107,3.224243668229892,94107,37.79753,-122.46682,San Francisco,CA,California,True,,3183,533.3,6075,San Francisco,{'06075':100},False,False,America/Los_Angeles,-0.07322023819954453,3.1510234300303472
92128,13,92128,0.7840129718918767,92128,33.76218,-116.33102,Palm Desert,CA,California,True,,24294,623.0,6065,Riverside,{'06065':100},False,False,America/Los_Angeles,-0.3181153174033266,0.4658976544885501
92708,13,92708,0.13092368853967254,92708,33.78689,-117.98195,Garden Grove,CA,California,True,,32845,2831.8,6059,Orange,{'06059':100},False,False,America/Los_Angeles,-0.23238903791469542,-0.10146534937502288
92106,13,92106,1.2453940184503374,92106,32.82654,-117.08601999999999,San Diego,CA,California,True,,30443,1110.2,6073,San Diego,{'06073':100},False,False,America/Los_Angeles,-0.2992064785012707,0.9461875399490667
76107,13,76107,0.9234426384376415,76107,32.77701,-97.43019,Naval Air Station Jrb,TX,Texas,True,,2003,355.4,48439,Tarrant,{'48439':100},False,False,America/Chicago,-0.3285012067510076,0.5949414316866339
97209,13,97209,1.3934058317882558,97209,45.55815,-122.50743999999999,Portland,OR,Oregon,True,,39752,1106.1,41051,Multnomah,{'41051':100},False,False,America/Los_Angeles,-0.29936560460861555,1.0940402271796403
